latitude,longitude,temperature,salinity,turbidity,time,ts,depth
21.28741074,-157.8921967,23.33537865,34.07242966,0,2019-02-17 20:00:00 HST,1550469600,0.25
21.28710365,-157.8918457,23.33792114,34.07252502,0,2019-02-17 20:00:00 HST,1550469600,0.25
21.28679657,-157.8914948,23.33686066,34.07447052,0,2019-02-17 20:00:00 HST,1550469600,0.25
21.28648949,-157.8911438,23.33545876,34.07433319,0,2019-02-17 20:00:00 HST,1550469600,0.25
21.2861824,-157.8907776,23.33499527,34.07427597,0,2019-02-17 20:00:00 HST,1550469600,0.25
21.28587532,-157.8904266,23.33325005,34.07418823,0,2019-02-17 20:00:00 HST,1550469600,0.25
21.28556824,-157.8900757,23.33280754,34.07430267,0,2019-02-17 20:00:00 HST,1550469600,0.25
21.28525925,-157.8897247,23.33308411,34.07437515,0,2019-02-17 20:00:00 HST,1550469600,0.25
21.28495216,-157.8893738,23.33235359,34.07443237,0,2019-02-17 20:00:00 HST,1550469600,0.25
21.28464508,-157.8890228,23.33014679,34.07456207,0,2019-02-17 20:00:00 HST,1550469600,0.25
21.284338,-157.8886566,23.32090759,34.07468414,0,2019-02-17 20:00:00 HST,1550469600,0.25
21.28403091,-157.8883057,23.32139778,34.07476425,0,2019-02-17 20:00:00 HST,1550469600,0.25
21.28372383,-157.8879547,23.30978394,34.07563782,0,2019-02-17 20:00:00 HST,1550469600,0.25
21.28341675,-157.8876038,23.30331421,34.07670975,0,2019-02-17 20:00:00 HST,1550469600,0.25
21.28310776,-157.8872528,23.30363274,34.07696533,0,2019-02-17 20:00:00 HST,1550469600,0.25
21.28280067,-157.8868866,23.30355072,34.07687759,0,2019-02-17 20:00:00 HST,1550469600,0.25
21.28249359,-157.8865356,23.30244827,34.0766449,0,2019-02-17 20:00:00 HST,1550469600,0.25
21.28218651,-157.8861847,23.29988861,34.07545853,0,2019-02-17 20:00:00 HST,1550469600,0.25
21.28187943,-157.8858337,23.30272293,34.07139587,0,2019-02-17 20:00:00 HST,1550469600,0.25
21.28157234,-157.8854828,23.29549599,34.06819916,0,2019-02-17 20:00:00 HST,1550469600,0.25
21.28126526,-157.8851318,23.29803276,34.06510925,0,2019-02-17 20:00:00 HST,1550469600,0.25
21.28095627,-157.8847656,23.30747986,34.0548172,0,2019-02-17 20:00:00 HST,1550469600,0.25
21.28064919,-157.8844147,23.32086754,34.03863525,0,2019-02-17 20:00:00 HST,1550469600,0.25
21.2803421,-157.8840637,23.30541611,34.02411652,0,2019-02-17 20:00:00 HST,1550469600,0.25
21.28003502,-157.8837128,23.28870392,34.00681686,0,2019-02-17 20:00:00 HST,1550469600,0.25
21.27972794,-157.8833618,23.29292297,33.99906158,0,2019-02-17 20:00:00 HST,1550469600,0.25
21.27942085,-157.8829956,23.2986145,33.99956512,0,2019-02-17 20:00:00 HST,1550469600,0.25
21.27911377,-157.8826447,23.30401802,34.01101303,0,2019-02-17 20:00:00 HST,1550469600,0.25
21.27880478,-157.8822937,23.30218697,34.00784683,0,2019-02-17 20:00:00 HST,1550469600,0.25
21.2784977,-157.8819427,23.29818535,34.00112152,0,2019-02-17 20:00:00 HST,1550469600,0.25
21.27819061,-157.8815918,23.29489326,33.99690628,0,2019-02-17 20:00:00 HST,1550469600,0.25
21.27788353,-157.8812408,23.30477715,33.99565125,0,2019-02-17 20:00:00 HST,1550469600,0.25
21.27757645,-157.8808746,23.31345367,33.99513245,0,2019-02-17 20:00:00 HST,1550469600,0.25
21.27726936,-157.8805237,23.31109047,33.99164963,0,2019-02-17 20:00:00 HST,1550469600,0.25
21.27696228,-157.8801727,23.30023384,33.98495483,0,2019-02-17 20:00:00 HST,1550469600,0.25
21.27665329,-157.8798218,23.29557419,33.97586441,0,2019-02-17 20:00:00 HST,1550469600,0.25
21.27634621,-157.8794708,23.29633331,33.97216797,0,2019-02-17 20:00:00 HST,1550469600,0.25
21.27603912,-157.8791046,23.29966736,33.97408676,0,2019-02-17 20:00:00 HST,1550469600,0.25
21.27573204,-157.8787537,23.30475998,33.97982407,0,2019-02-17 20:00:00 HST,1550469600,0.25
21.27542496,-157.8784027,23.31245422,33.98792267,0,2019-02-17 20:00:00 HST,1550469600,0.25
21.27511787,-157.8780518,23.31621933,34.00006485,0,2019-02-17 20:00:00 HST,1550469600,0.25
21.27481079,-157.8777008,23.31287193,34.01425934,0,2019-02-17 20:00:00 HST,1550469600,0.25
21.2745018,-157.8773499,23.308424,34.02838898,0,2019-02-17 20:00:00 HST,1550469600,0.25
21.27419472,-157.8769836,23.31105423,34.02900696,0,2019-02-17 20:00:00 HST,1550469600,0.25
21.27388763,-157.8766327,23.31720352,34.03123093,0,2019-02-17 20:00:00 HST,1550469600,0.25
21.27358055,-157.8762817,23.31851196,34.03281021,0,2019-02-17 20:00:00 HST,1550469600,0.25
21.27327347,-157.8759308,23.31529617,34.03082657,0,2019-02-17 20:00:00 HST,1550469600,0.25
21.27296638,-157.8755798,23.3153038,34.02735138,0,2019-02-17 20:00:00 HST,1550469600,0.25
21.2726593,-157.8752136,23.31987762,34.02313995,0,2019-02-17 20:00:00 HST,1550469600,0.25
21.27235031,-157.8748627,23.32387161,34.01851273,0,2019-02-17 20:00:00 HST,1550469600,0.25
21.27204323,-157.8745117,23.32543945,34.01209641,0,2019-02-17 20:00:00 HST,1550469600,0.25
21.27173615,-157.8741608,23.32581902,34.00670242,0,2019-02-17 20:00:00 HST,1550469600,0.25
21.27142906,-157.8738098,23.32298279,34.00278854,0,2019-02-17 20:00:00 HST,1550469600,0.25
21.27112198,-157.8734589,23.32447243,34.00101471,0,2019-02-17 20:00:00 HST,1550469600,0.25
21.2708149,-157.8730927,23.32918167,34.00095367,0,2019-02-17 20:00:00 HST,1550469600,0.25
21.27050781,-157.8727417,23.33499527,34.00098038,0,2019-02-17 20:00:00 HST,1550469600,0.25
21.27019882,-157.8723907,23.33850288,34.00052261,0,2019-02-17 20:00:00 HST,1550469600,0.25
21.26989174,-157.8720398,23.34239006,34.00182343,0,2019-02-17 20:00:00 HST,1550469600,0.25
21.26958466,-157.8716888,23.35101128,34.00308228,0,2019-02-17 20:00:00 HST,1550469600,0.25
21.26927757,-157.8713226,23.35439301,34.00276947,0,2019-02-17 20:00:00 HST,1550469600,0.25
21.26897049,-157.8709717,23.35492134,34.0051918,0,2019-02-17 20:00:00 HST,1550469600,0.25
21.26866341,-157.8706207,23.35298538,34.00615692,0,2019-02-17 20:00:00 HST,1550469600,0.25
21.26835632,-157.8702698,23.34993172,34.00552368,0,2019-02-17 20:00:00 HST,1550469600,0.25
21.26804733,-157.8699188,23.34835815,34.0051384,0,2019-02-17 20:00:00 HST,1550469600,0.25
21.26774025,-157.8695679,23.34930229,34.00447083,0,2019-02-17 20:00:00 HST,1550469600,0.25
21.26743317,-157.8692017,23.34917641,34.00437927,0,2019-02-17 20:00:00 HST,1550469600,0.25
21.26712608,-157.8688507,23.34824753,34.00364304,0,2019-02-17 20:00:00 HST,1550469600,0.25
21.266819,-157.8684998,23.34808922,34.0027771,0,2019-02-17 20:00:00 HST,1550469600,0.25
21.26651192,-157.8681488,23.34820557,34.00172806,0,2019-02-17 20:00:00 HST,1550469600,0.25
21.26620483,-157.8677979,23.34809875,34.00059128,0,2019-02-17 20:00:00 HST,1550469600,0.25
21.26589584,-157.8674469,23.34713364,33.99938583,0,2019-02-17 20:00:00 HST,1550469600,0.25
21.26558876,-157.8670807,23.34415436,33.99798203,0,2019-02-17 20:00:00 HST,1550469600,0.25
21.26528168,-157.8667297,23.34157372,33.99649429,0,2019-02-17 20:00:00 HST,1550469600,0.25
21.26497459,-157.8663788,23.34209251,33.99518204,0,2019-02-17 20:00:00 HST,1550469600,0.25
21.26466751,-157.8660278,23.34542465,33.99401093,0,2019-02-17 20:00:00 HST,1550469600,0.25
21.26436043,-157.8656769,23.34671593,33.99265289,0,2019-02-17 20:00:00 HST,1550469600,0.25
21.26405334,-157.8653107,23.3448925,33.99075317,0,2019-02-17 20:00:00 HST,1550469600,0.25
21.26374435,-157.8649597,23.34474945,33.98926926,0,2019-02-17 20:00:00 HST,1550469600,0.25
21.26343727,-157.8646088,23.34040451,33.98734665,0,2019-02-17 20:00:00 HST,1550469600,0.25
21.26313019,-157.8642578,23.3383007,33.98544312,0,2019-02-17 20:00:00 HST,1550469600,0.25
21.2628231,-157.8639069,23.33296204,33.98271942,0,2019-02-17 20:00:00 HST,1550469600,0.25
21.26251602,-157.8635559,23.32587051,33.97958755,0,2019-02-17 20:00:00 HST,1550469600,0.25
21.26220894,-157.8631897,23.32250404,33.97715759,0,2019-02-17 20:00:00 HST,1550469600,0.25
21.26190186,-157.8628387,23.32387924,33.97533035,0,2019-02-17 20:00:00 HST,1550469600,0.25
21.26159286,-157.8624878,23.32327271,33.97322845,0,2019-02-17 20:00:00 HST,1550469600,0.25
21.26128578,-157.8621368,23.32071877,33.97046661,0,2019-02-17 20:00:00 HST,1550469600,0.25
21.2609787,-157.8617859,23.31858635,33.96774673,0,2019-02-17 20:00:00 HST,1550469600,0.25
21.26067162,-157.8614197,23.31803894,33.96516037,0,2019-02-17 20:00:00 HST,1550469600,0.25
21.26036453,-157.8610687,23.31870651,33.9629631,0,2019-02-17 20:00:00 HST,1550469600,0.25
21.26005745,-157.8607178,23.31906319,33.96091843,0,2019-02-17 20:00:00 HST,1550469600,0.25
21.25975037,-157.8603668,23.31458855,33.95858383,0,2019-02-17 20:00:00 HST,1550469600,0.25
21.25944138,-157.8600159,23.31162453,33.95608521,0,2019-02-17 20:00:00 HST,1550469600,0.25
21.25913429,-157.8596649,23.31155777,33.95399094,0,2019-02-17 20:00:00 HST,1550469600,0.25
21.25882721,-157.8592987,23.31401062,33.95241165,0,2019-02-17 20:00:00 HST,1550469600,0.25
21.25852013,-157.8589478,23.31360435,33.95087051,0,2019-02-17 20:00:00 HST,1550469600,0.25
21.25821304,-157.8585968,23.3140831,33.94961929,0,2019-02-17 20:00:00 HST,1550469600,0.25
21.25790596,-157.8582458,23.31535339,33.9484024,0,2019-02-17 20:00:00 HST,1550469600,0.25
21.25759888,-157.8578949,23.31595421,33.947155,0,2019-02-17 20:00:00 HST,1550469600,0.25
21.25728989,-157.8575439,23.31302071,33.9458046,0,2019-02-17 20:00:00 HST,1550469600,0.25
21.2569828,-157.8571777,23.30990791,33.94454575,0,2019-02-17 20:00:00 HST,1550469600,0.25
21.25667572,-157.8568268,23.30838203,33.94333649,0,2019-02-17 20:00:00 HST,1550469600,0.25
21.25636864,-157.8564758,23.3109684,33.94221115,0,2019-02-17 20:00:00 HST,1550469600,0.25
21.25606155,-157.8561249,23.3133812,33.9408989,0,2019-02-17 20:00:00 HST,1550469600,0.25
21.25575447,-157.8557739,23.31417274,33.93953323,0,2019-02-17 20:00:00 HST,1550469600,0.25
21.25544739,-157.8554077,23.31478119,33.93838882,0,2019-02-17 20:00:00 HST,1550469600,0.25
21.2551384,-157.8550568,23.31562996,33.93754959,0,2019-02-17 20:00:00 HST,1550469600,0.25
21.25483131,-157.8547058,23.31410217,33.9368515,0,2019-02-17 20:00:00 HST,1550469600,0.25
21.25452423,-157.8543549,23.31292343,33.93587112,0,2019-02-17 20:00:00 HST,1550469600,0.25
21.25421715,-157.8540039,23.31069756,33.93460464,0,2019-02-17 20:00:00 HST,1550469600,0.25
21.25391006,-157.853653,23.30950356,33.93297577,0,2019-02-17 20:00:00 HST,1550469600,0.25
21.25360298,-157.8532867,23.31067848,33.93116379,0,2019-02-17 20:00:00 HST,1550469600,0.25
21.2532959,-157.8529358,23.31194305,33.92970657,0,2019-02-17 20:00:00 HST,1550469600,0.25
21.25298691,-157.8525848,23.31079292,33.92896271,0,2019-02-17 20:00:00 HST,1550469600,0.25
21.25267982,-157.8522339,23.31349373,33.92808151,0,2019-02-17 20:00:00 HST,1550469600,0.25
21.25237274,-157.8518829,23.3133316,33.92776108,0,2019-02-17 20:00:00 HST,1550469600,0.25
21.25206566,-157.851532,23.31082344,33.92769241,0,2019-02-17 20:00:00 HST,1550469600,0.25
21.25175858,-157.8511658,23.30760765,33.92757034,0,2019-02-17 20:00:00 HST,1550469600,0.25
21.25145149,-157.8508148,23.30452538,33.92732239,0,2019-02-17 20:00:00 HST,1550469600,0.25
21.25114441,-157.8504639,23.3029747,33.92643356,0,2019-02-17 20:00:00 HST,1550469600,0.25
21.25083542,-157.8501129,23.30470657,33.92497253,0,2019-02-17 20:00:00 HST,1550469600,0.25
21.25052834,-157.849762,23.30402565,33.92390442,0,2019-02-17 20:00:00 HST,1550469600,0.25
21.25022125,-157.8493958,23.30178642,33.92274857,0,2019-02-17 20:00:00 HST,1550469600,0.25
21.24991417,-157.8490448,23.30097771,33.92197418,0,2019-02-17 20:00:00 HST,1550469600,0.25
21.24960709,-157.8486938,23.3039856,33.92159653,0,2019-02-17 20:00:00 HST,1550469600,0.25
21.2493,-157.8483429,23.30371666,33.92110825,0,2019-02-17 20:00:00 HST,1550469600,0.25
21.24899292,-157.8479919,23.30370903,33.92041016,0,2019-02-17 20:00:00 HST,1550469600,0.25
21.24868393,-157.847641,23.30430794,33.91964722,0,2019-02-17 20:00:00 HST,1550469600,0.25
21.24837685,-157.8472748,23.30761337,33.91912842,0,2019-02-17 20:00:00 HST,1550469600,0.25
21.24806976,-157.8469238,23.30878448,33.91858673,0,2019-02-17 20:00:00 HST,1550469600,0.25
21.24776268,-157.8465729,23.30759621,33.91896439,1.29E-43,2019-02-17 20:00:00 HST,1550469600,0.25
21.2474556,-157.8462219,23.30177879,33.91675186,1.50E-43,2019-02-17 20:00:00 HST,1550469600,0.25
21.24706841,-157.8457794,23.30438614,33.91385269,-2.30E-43,2019-02-17 20:00:00 HST,1550469600,0.25
21.24660492,-157.8452454,23.29475403,33.91110229,-2.66E-44,2019-02-17 20:00:00 HST,1550469600,0.25
21.24606133,-157.8446198,23.29502678,33.90875244,3.25E-42,2019-02-17 20:00:00 HST,1550469600,0.25
21.24543762,-157.8439026,23.29985237,33.90664291,6.55E-42,2019-02-17 20:00:00 HST,1550469600,0.25
21.24473572,-157.8430939,23.30563927,33.90475082,1.25E-41,2019-02-17 20:00:00 HST,1550469600,0.25
21.24395561,-157.8421936,23.3020134,33.90281296,2.13E-41,2019-02-17 20:00:00 HST,1550469600,0.25
21.24309731,-157.8412018,23.29494476,33.90014267,3.02E-41,2019-02-17 20:00:00 HST,1550469600,0.25
21.24215889,-157.8401337,23.29890251,33.89681244,-4.10E-41,2019-02-17 20:00:00 HST,1550469600,0.25
21.24114227,-157.8389587,23.27877998,33.89007568,-7.41E-39,2019-02-17 20:00:00 HST,1550469600,0.25
21.31207275,-157.9167023,23.44032669,34.14047623,-2.88E-14,2019-02-17 20:00:00 HST,1550469600,0.25
21.30404282,-157.9074554,23.7168541,34.12400055,6.28E-18,2019-02-17 20:00:00 HST,1550469600,0.25
21.30309868,-157.9063721,23.6896286,34.11305618,4.68E-18,2019-02-17 20:00:00 HST,1550469600,0.25
21.30226707,-157.9054108,23.67867279,34.10111237,5.46E-18,2019-02-17 20:00:00 HST,1550469600,0.25
21.301548,-157.9045868,23.65557671,34.09397125,8.12E-18,2019-02-17 20:00:00 HST,1550469600,0.25
21.30093956,-157.9038849,23.62634468,34.09622955,1.18E-17,2019-02-17 20:00:00 HST,1550469600,0.25
21.30058861,-157.9034882,23.63039207,34.09379578,1.47E-17,2019-02-17 20:00:00 HST,1550469600,0.25
21.30027962,-157.9031219,23.62168503,34.09500122,1.72E-17,2019-02-17 20:00:00 HST,1550469600,0.25
21.29997253,-157.902771,23.61873627,34.09391785,1.89E-17,2019-02-17 20:00:00 HST,1550469600,0.25
21.29966545,-157.90242,23.61258888,34.09444427,1.98E-17,2019-02-17 20:00:00 HST,1550469600,0.25
21.29935837,-157.9020691,23.60820389,34.09407425,2.01E-17,2019-02-17 20:00:00 HST,1550469600,0.25
21.29905128,-157.9017181,23.60186195,34.09360123,1.97E-17,2019-02-17 20:00:00 HST,1550469600,0.25
21.2987442,-157.9013519,23.59582901,34.09335709,1.91E-17,2019-02-17 20:00:00 HST,1550469600,0.25
21.29843712,-157.901001,23.58945274,34.09292221,1.81E-17,2019-02-17 20:00:00 HST,1550469600,0.25
21.29812813,-157.90065,23.58368874,34.09238815,1.66E-17,2019-02-17 20:00:00 HST,1550469600,0.25
21.29782104,-157.9002991,23.57797432,34.09156799,1.48E-17,2019-02-17 20:00:00 HST,1550469600,0.25
21.29751396,-157.8999481,23.57175636,34.09045029,1.28E-17,2019-02-17 20:00:00 HST,1550469600,0.25
21.29720688,-157.8995972,23.56401443,34.08914948,1.11E-17,2019-02-17 20:00:00 HST,1550469600,0.25
21.2968998,-157.899231,23.55599594,34.08821869,9.43E-18,2019-02-17 20:00:00 HST,1550469600,0.25
21.29659271,-157.89888,23.54742622,34.08695221,7.47E-18,2019-02-17 20:00:00 HST,1550469600,0.25
21.29628563,-157.8985291,23.538311,34.08562469,5.50E-18,2019-02-17 20:00:00 HST,1550469600,0.25
21.29597664,-157.8981781,23.52852821,34.08403015,3.79E-18,2019-02-17 20:00:00 HST,1550469600,0.25
21.29566956,-157.8978271,23.5182209,34.08251572,2.51E-18,2019-02-17 20:00:00 HST,1550469600,0.25
21.29536247,-157.8974609,23.50810432,34.08145142,1.70E-18,2019-02-17 20:00:00 HST,1550469600,0.25
21.29505539,-157.89711,23.49843025,34.08035278,1.06E-18,2019-02-17 20:00:00 HST,1550469600,0.25
21.29474831,-157.896759,23.48965263,34.07929993,6.33E-19,2019-02-17 20:00:00 HST,1550469600,0.25
21.29444122,-157.8964081,23.48237801,34.07818985,3.60E-19,2019-02-17 20:00:00 HST,1550469600,0.25
21.29413414,-157.8960571,23.47689247,34.07707596,1.95E-19,2019-02-17 20:00:00 HST,1550469600,0.25
21.29382515,-157.8957062,23.47301292,34.07604218,9.81E-20,2019-02-17 20:00:00 HST,1550469600,0.25
21.29351807,-157.89534,23.47136688,34.07568359,5.54E-20,2019-02-17 20:00:00 HST,1550469600,0.25
21.29321098,-157.894989,23.47019958,34.07516098,2.71E-20,2019-02-17 20:00:00 HST,1550469600,0.25
21.2929039,-157.8946381,23.46931267,34.07466125,1.32E-20,2019-02-17 20:00:00 HST,1550469600,0.25
21.29259682,-157.8942871,23.4681282,34.07397842,6.38E-21,2019-02-17 20:00:00 HST,1550469600,0.25
21.29228973,-157.8939362,23.46645164,34.0734024,3.07E-21,2019-02-17 20:00:00 HST,1550469600,0.25
21.29198265,-157.8935699,23.4651413,34.07339859,1.85E-21,2019-02-17 20:00:00 HST,1550469600,0.25
21.29167366,-157.893219,23.46359253,34.07342911,8.29E-22,2019-02-17 20:00:00 HST,1550469600,0.25
21.29136658,-157.892868,23.46253586,34.07367706,3.63E-22,2019-02-17 20:00:00 HST,1550469600,0.25
21.29105949,-157.8925171,23.46108818,34.0737648,1.52E-22,2019-02-17 20:00:00 HST,1550469600,0.25
21.29075241,-157.8921661,23.45785904,34.07361221,6.18E-23,2019-02-17 20:00:00 HST,1550469600,0.25
21.29044533,-157.8918152,23.45144653,34.0733223,2.61E-23,2019-02-17 20:00:00 HST,1550469600,0.25
21.29013824,-157.891449,23.44173622,34.07337952,1.78E-23,2019-02-17 20:00:00 HST,1550469600,0.25
21.28983116,-157.891098,23.42951775,34.07313538,1.00E-23,2019-02-17 20:00:00 HST,1550469600,0.25
21.28952217,-157.8907471,23.41867828,34.07302475,6.21E-24,2019-02-17 20:00:00 HST,1550469600,0.25
21.28921509,-157.8903961,23.41114998,34.07291031,3.96E-24,2019-02-17 20:00:00 HST,1550469600,0.25
21.288908,-157.8900452,23.40577316,34.07281494,2.67E-24,2019-02-17 20:00:00 HST,1550469600,0.25
21.28860092,-157.889679,23.40190315,34.0731163,2.15E-24,2019-02-17 20:00:00 HST,1550469600,0.25
21.28829384,-157.889328,23.39771843,34.07317734,2.03E-24,2019-02-17 20:00:00 HST,1550469600,0.25
21.28798676,-157.8889771,23.39396095,34.07321167,2.10E-24,2019-02-17 20:00:00 HST,1550469600,0.25
21.28767967,-157.8886261,23.3908577,34.07304001,2.24E-24,2019-02-17 20:00:00 HST,1550469600,0.25
21.28737068,-157.8882751,23.38860893,34.07279205,2.34E-24,2019-02-17 20:00:00 HST,1550469600,0.25
21.2870636,-157.8879242,23.38740349,34.07264709,2.34E-24,2019-02-17 20:00:00 HST,1550469600,0.25
21.28675652,-157.887558,23.38778305,34.07318115,2.25E-24,2019-02-17 20:00:00 HST,1550469600,0.25
21.28644943,-157.887207,23.38703728,34.07350922,2.10E-24,2019-02-17 20:00:00 HST,1550469600,0.25
21.28614235,-157.8868561,23.3853054,34.07375336,1.96E-24,2019-02-17 20:00:00 HST,1550469600,0.25
21.28583527,-157.8865051,23.38258362,34.07374573,1.83E-24,2019-02-17 20:00:00 HST,1550469600,0.25
21.28552818,-157.8861542,23.37862396,34.07378387,1.69E-24,2019-02-17 20:00:00 HST,1550469600,0.25
21.28521919,-157.885788,23.37602425,34.07442856,1.52E-24,2019-02-17 20:00:00 HST,1550469600,0.25
21.28491211,-157.885437,23.37337494,34.07496643,1.32E-24,2019-02-17 20:00:00 HST,1550469600,0.25
21.28460503,-157.8850861,23.36975861,34.07546616,1.13E-24,2019-02-17 20:00:00 HST,1550469600,0.25
21.28429794,-157.8847351,23.36614609,34.07562256,9.62E-25,2019-02-17 20:00:00 HST,1550469600,0.25
21.28399086,-157.8843842,23.36371231,34.07545853,8.12E-25,2019-02-17 20:00:00 HST,1550469600,0.25
21.28368378,-157.8840332,23.36269379,34.07468796,6.85E-25,2019-02-17 20:00:00 HST,1550469600,0.25
21.28337669,-157.883667,23.35782623,34.07417297,5.97E-25,2019-02-17 20:00:00 HST,1550469600,0.25
21.2830677,-157.883316,23.35910034,34.07283783,4.64E-25,2019-02-17 20:00:00 HST,1550469600,0.25
21.28276062,-157.8829651,23.37982559,34.06692886,2.68E-25,2019-02-17 20:00:00 HST,1550469600,0.25
21.28245354,-157.8826141,23.40110779,34.05430222,1.26E-25,2019-02-17 20:00:00 HST,1550469600,0.25
21.28214645,-157.8822632,23.38705444,34.04844284,6.64E-26,2019-02-17 20:00:00 HST,1550469600,0.25
21.28183937,-157.881897,23.37533188,34.04751205,3.74E-26,2019-02-17 20:00:00 HST,1550469600,0.25
21.28153229,-157.881546,23.36833572,34.04707336,2.35E-26,2019-02-17 20:00:00 HST,1550469600,0.25
21.2812252,-157.8811951,23.36306763,34.0462265,1.69E-26,2019-02-17 20:00:00 HST,1550469600,0.25
21.28091621,-157.8808441,23.35666466,34.04474258,1.40E-26,2019-02-17 20:00:00 HST,1550469600,0.25
21.28060913,-157.8804932,23.35126305,34.04200363,1.28E-26,2019-02-17 20:00:00 HST,1550469600,0.25
21.28030205,-157.8801422,23.34852791,34.03931808,1.22E-26,2019-02-17 20:00:00 HST,1550469600,0.25
21.27999496,-157.879776,23.34792519,34.03686905,1.15E-26,2019-02-17 20:00:00 HST,1550469600,0.25
